,tweet,id,time,user,location,favourites,retweet-count,hashtags
874,Extreme Weather Is Turning the Arctic Brown #weather https://t.co/mpaFNOMjH2,1067133161744719872,2018-11-26 19:09:06,82960432,,1,0,[weather]
875,The Three Most Chilling Conclusions From the Climate Report #weather https://t.co/wyrRolB2RK,1067091641209503744,2018-11-26 16:24:07,82960432,,1,2,[weather]
876,Photos: Let It Snow... #weather https://t.co/CVIUHEAtVF,1067087877119471616,2018-11-26 16:09:10,82960432,,1,0,[weather]
877,Report: Climate change will shrink US economy and kill thousands #weather https://t.co/6OGKpuDEmF,1067084095065227265,2018-11-26 15:54:08,82960432,,0,0,[weather]
878,"Blizzard-like conditions blast Midwest with snow, travel chaos #weather https://t.co/PnuIeyDqza",1067065283012046849,2018-11-26 14:39:23,82960432,,0,0,[weather]
879,Search for the missing in Paradise grows desperate as California's worst fire is finally contained #weather https://t.co/HuWCml6fSK,1066944426226810881,2018-11-26 06:39:08,82960432,,0,0,[weather]
880,'Unusual' bushfires sweep Australia's north #weather https://t.co/khGKkT5bmU,1066936879931514882,2018-11-26 06:09:09,82960432,,0,0,[weather]
881,Massive snowstorm causes holiday weekend travel chaos #weather https://t.co/lgNxokGhLO,1066921782509105153,2018-11-26 05:09:10,82960432,,0,1,[weather]
882,Trump Administration’s Strategy on Climate: Try to Bury Its Own Report #weather https://t.co/yH6WqJgdgc,1066800988244205569,2018-11-25 21:09:10,82960432,,1,0,[weather]
883,Colossal wildfire finally contained; grim search for bodies continues #weather https://t.co/FvG4i5p4UK,1066789656946077696,2018-11-25 20:24:08,82960432,,0,0,[weather]
884,Hundreds of flights canceled as Midwest braces for snowstorm #weather https://t.co/zsxuHmRVVz,1066782092560805888,2018-11-25 19:54:05,82960432,,0,0,[weather]
885,"Reports: Powerful winter storm slams central US with heavy snow, destructive winds #weather https://t.co/H9gzeWGKsF",1066759448373321728,2018-11-25 18:24:06,82960432,,0,1,[weather]
886,"Number of missing in Calif. wildfire revised down, more rain on the way #weather https://t.co/hSPgdygToX",1066642452654698496,2018-11-25 10:39:12,82960432,,0,0,[weather]
887,Skiers unfazed by near-blizzard conditions in Colorado #weather https://t.co/XAhaQCWTxo,1066582034426916864,2018-11-25 06:39:07,82960432,,0,0,[weather]
888,Earthquake at 6.1 magnitude strikes off Colombia coast #weather https://t.co/Nd0kyD5QzI,1066570719943831552,2018-11-25 05:54:10,82960432,,0,0,[weather]
889,Fastest-eroding beach on the West Coast cobbles together a solution #weather https://t.co/JCEuz3Zk1p,1066453681145401344,2018-11-24 22:09:05,82960432,,1,1,[weather]
890,Natural disasters will be a priority for incoming governors #weather https://t.co/aWwsCwK2an,1066449903793070080,2018-11-24 21:54:05,82960432,,1,0,[weather]
891,Ice is us: Alaska Natives face the demise of the Arctic ice pack #weather https://t.co/ZCzIimLsgC,1066427251367919616,2018-11-24 20:24:04,82960432,,0,0,[weather]
892,Rain tamps down California fire but turns grim search soggy #weather https://t.co/1uALuqQd85,1066415961018748929,2018-11-24 19:39:12,82960432,,0,0,[weather]
893,How the Amazon forest loss may affect water and climate far away #weather https://t.co/oYfLVFumVa,1066355543248257024,2018-11-24 15:39:08,82960432,,0,0,[weather]
894,"Major winter storm, heavy snow may disrupt holiday weekend travel #weather https://t.co/UNRERLHoxh",1066347986735656961,2018-11-24 15:09:06,82960432,,0,0,[weather]
895,"Turtle rescuers blame climate change, geography for unprecedented stranding numbers #weather https://t.co/iWecrNEmJI",1066310242391060480,2018-11-24 12:39:07,82960432,,0,0,[weather]
896,Busiest travel day of the year to be plagued by winter storm #weather https://t.co/X2qG4eFGXw,1066204549101187073,2018-11-24 05:39:08,82960432,,0,0,[weather]
897,What makes a California wildfire the worst? Deaths and size #weather https://t.co/Sswxcx1Zgv,1066196990671745025,2018-11-24 05:09:06,82960432,,3,0,[weather]
898,Rain hinders search but helps nearly put out California fire #weather https://t.co/3v0rsMLesb,1066147915305906176,2018-11-24 01:54:05,82960432,,0,0,[weather]
899,Camp fire in Northern California comes close to containment #weather https://t.co/b7aquJdRnm,1066129050974937088,2018-11-24 00:39:08,82960432,,0,0,[weather]
900,Storms in Bay Area translate into big Lake Tahoe snowfall #weather https://t.co/q3JAoKfAD4,1066095075770302464,2018-11-23 22:24:07,82960432,,0,0,[weather]
901,"Wild winds cause air travel chaos in Australia, fan major bushfires #weather https://t.co/zRwnI7O6a5",1066079978398277632,2018-11-23 21:24:08,82960432,,1,0,[weather]
902,"Rain helps douse California fires, but raises landslide risk #weather https://t.co/Q5GzDjNuYp",1066004485326045185,2018-11-23 16:24:09,82960432,,0,0,[weather]
903,Rising seas give island nation a stark choice: relocate or elevate #weather https://t.co/RJUdISJMeK,1066000703867351041,2018-11-23 16:09:07,82960432,,0,0,[weather]
904,Record breaking cold for Thanksgiving weekend #weather https://t.co/qD8eZgQCKs,1065985600426147842,2018-11-23 15:09:06,82960432,,0,0,[weather]
905,Dry weekend in store for West Coast ahead of next burst of wet weather #weather https://t.co/dl7cMHPocK,1065981816035717120,2018-11-23 14:54:04,82960432,,0,0,[weather]
906,Camp Fire's bad air is still making people sick #weather https://t.co/3WHppGh26V,1065944069434535937,2018-11-23 12:24:05,82960432,,0,0,[weather]
907,The week in weather: November 23 #weather https://t.co/H9827heLGt,1065879901591355392,2018-11-23 08:09:06,82960432,,0,0,[weather]
908,Here’s how climate change will alter your grandkids’ Thanksgiving meals #weather https://t.co/3yEsg6zA7x,1065823272632078336,2018-11-23 04:24:04,82960432,,0,0,[weather]
909,Can your joints really feel changes in the weather? #weather https://t.co/wJrmaCZkCH,1065811994840682496,2018-11-23 03:39:16,82960432,,0,0,[weather]
910,"Early snow, cold bode well for New England ski season #weather https://t.co/8jXCBm7Zxm",1065770422111596544,2018-11-23 00:54:04,82960432,,0,0,[weather]
911,Rising sea levels threatening historic lighthouses #weather https://t.co/UlQUMChIhc,1065766660236136448,2018-11-23 00:39:07,82960432,,0,0,[weather]
912,"Cleanup after Camp fire: 'It is a historic, almost biblical disaster' #weather https://t.co/n5xWY0XMmE",1065762879356325888,2018-11-23 00:24:06,82960432,,0,0,[weather]
913,Search continues amid fire's devastation and a Thanksgiving dinner takes shape #weather https://t.co/IinJQHqRhV,1065759112762294272,2018-11-23 00:09:07,82960432,,1,1,[weather]
914,Record-breaking cold temperatures greet Thanksgiving celebrations #weather https://t.co/LtQguc7k6E,1065755326585040897,2018-11-22 23:54:05,82960432,,0,0,[weather]
915,Sleet or freezing rain? See the difference #weather https://t.co/HkkDtZWYUq,1065751556698529793,2018-11-22 23:39:06,82960432,,0,0,[weather]
916,Tahoe snow dump: Chain control in effect throughout the Sierra #weather https://t.co/NuV70M6pqJ,1065747781954879488,2018-11-22 23:24:06,82960432,,0,0,[weather]
917,"Rainstorm helps douse Camp Fire, cleans air, closes part of Highway 1 #weather https://t.co/0W8PmiJhT1",1065744007383269376,2018-11-22 23:09:06,82960432,,0,0,[weather]
918,2018 Black Friday forecast #weather https://t.co/oF5uIzYqkk,1065740225366749184,2018-11-22 22:54:04,82960432,,0,0,[weather]
919,UN weather group: Climate change ‘window of opportunity’ nearly closed #weather https://t.co/YK5Yx6sCyI,1065736472131600385,2018-11-22 22:39:10,82960432,,0,0,[weather]
920,The Snowiest County in Every State #weather https://t.co/sVtO11dRKa,1065732685170073600,2018-11-22 22:24:07,82960432,,1,0,[weather]
921,Tracking Down a Catastrophic Fire’s First Spark #weather https://t.co/2QByxuDAco,1065728917439361024,2018-11-22 22:09:08,82960432,,0,0,[weather]
922,"Snowy weekend to stall travel, delight skiers across the West #weather https://t.co/uxxAUeBnQf",1065725132444917760,2018-11-22 21:54:06,82960432,,0,0,[weather]
923,Southern California wildfire contained; mudslides possible #weather https://t.co/WjsCnCEELs,1065513749912551425,2018-11-22 07:54:08,82960432,,0,0,[weather]
924,Giant dust storm sweeps across Australian state #weather https://t.co/1ksHPppdSZ,1065479767749681152,2018-11-22 05:39:06,82960432,,0,0,[weather]
925,This town in Alaska won't see the sun again until January 23 #weather https://t.co/ukZDbI0dr3,1065460899664646144,2018-11-22 04:24:08,82960432,,0,0,[weather]
926,"Camp Fire: Two more bodies found, bringing death toll to 83 #weather https://t.co/xfbeBUOiBL",1065445800988205056,2018-11-22 03:24:08,82960432,,1,1,[weather]
927,"Fire and Rain: California Storm Brings Relief to Some, Misery to Others #weather https://t.co/EiPm19vsnN",1065396722522705920,2018-11-22 00:09:07,82960432,,1,0,[weather]
928,Thanksgiving Day will be coldest in over a century for millions in US #weather https://t.co/4cQKgJ7DLA,1065389187791118336,2018-11-21 23:39:11,82960432,,0,0,[weather]
929,What historic accounts tell us about weather during the 1st Thanksgiving #weather https://t.co/cSQJyDWtlf,1065332539328348160,2018-11-21 19:54:04,82960432,,1,0,[weather]
930,"Quick-moving storm to deliver disruptive ice, rain in East this weekend #weather https://t.co/50XXcwPIiV",1065328773485056000,2018-11-21 19:39:07,82960432,,1,1,[weather]
931,Magnitude 5.7 quake hits Alaska -USGS #weather https://t.co/sJUVqzBVV9,1065321229421240320,2018-11-21 19:09:08,82960432,,0,0,[weather]
932,Pennsylvania warns motorists to be prepared for snow squalls Wednesday; bitter cold to follow #weather https://t.co/xNFwpOwDQu,1065317439380975616,2018-11-21 18:54:04,82960432,,0,0,[weather]
933,3 startling facts about California's Camp Fire #weather https://t.co/9YrJ6OIZAL,1065275947425787904,2018-11-21 16:09:12,82960432,,0,0,[weather]
934,"Rainy, icy weather to slow travel in central US on Black Friday #weather https://t.co/T4uXGah2qm",1065204203591585792,2018-11-21 11:24:07,82960432,,0,0,[weather]
935,This Thanksgiving could be Boston’s coldest ever #weather https://t.co/qntiG36apt,1065200434611073025,2018-11-21 11:09:08,82960432,,0,0,[weather]
936,Storm should boost Bay Area’s air quality to ‘moderate.’ We’ll take it! #weather https://t.co/4dvaBbpW4d,1065056986251767808,2018-11-21 01:39:07,82960432,,1,0,[weather]
937,Bitter cold temps on Thanksgiving Day may break records in parts of NE #weather https://t.co/iIcSXnghQv,1065034338884960256,2018-11-21 00:09:08,82960432,,0,0,[weather]
938,Smoke from the California wildfires is visible in New York City #weather https://t.co/SIEcxaiwUM,1064992802134614017,2018-11-20 21:24:05,82960432,,1,0,[weather]
939,Thanksgiving Day 2018 may be among coldest on record in northeastern US #weather https://t.co/9z3R8UI5ob,1064939952964694017,2018-11-20 17:54:05,82960432,,0,0,[weather]
940,Parade of storms to heighten mudslide danger in California this week #weather https://t.co/jeZq4rO3v6,1064868242546548736,2018-11-20 13:09:07,82960432,,0,0,[weather]
941,PHOTOS: Winter Has Arrived #weather https://t.co/2QzjQNi0R1,1064830503763595266,2018-11-20 10:39:10,82960432,,0,0,[weather]
942,Flash flood warning issued for wildfire-scarred Northern Calif. #weather https://t.co/QOdEku5ABT,1064822947909578753,2018-11-20 10:09:08,82960432,,0,0,[weather]
943,Study: Climate change will bring multiple disasters at once #weather https://t.co/dol1fbNjeG,1064819163691008000,2018-11-20 09:54:06,82960432,,0,0,[weather]
944,Rain expected for Thanksgiving week #weather https://t.co/4twutN4HH8,1064792764091518976,2018-11-20 08:09:12,82960432,,0,0,[weather]
945,Study: Humanity faces simultaneous climate disasters #weather https://t.co/tSbN2lFzp4,1064694596045758464,2018-11-20 01:39:07,82960432,,0,0,[weather]
946,Cold Temperatures Forecast for Macy’s Thanksgiving Day Parade #weather https://t.co/3NOE9x6Euh,1064679496639336449,2018-11-20 00:39:07,82960432,,0,0,[weather]
947,How weather will impact your Thanksgiving #weather https://t.co/2SAwezF4EO,1064664394263490560,2018-11-19 23:39:06,82960432,,0,0,[weather]
948,Heavy rain headed could help and hurt battle against deadly Camp Fire #weather https://t.co/DLP7fIVpl1,1064630411882463232,2018-11-19 21:24:04,82960432,,0,1,[weather]
949,Communities flee eruption at Guatemala's Volcano of Fire #weather https://t.co/84P1HkeIIx,1064600218669182981,2018-11-19 19:24:06,82960432,,0,0,[weather]
950,Why Finland handles forest fires so well. Hint: Not because of raking #weather https://t.co/u0pVU9fZ4X,1064592668783591424,2018-11-19 18:54:06,82960432,,0,0,[weather]
951,Stormy weather could snarl holiday travel plans #weather https://t.co/4eH2qNhmbg,1064573800447008768,2018-11-19 17:39:07,82960432,,0,1,[weather]
952,‘Bundle up:' Biting winds to grip Macy's Thanksgiving Day Parade in NYC #weather https://t.co/0IvEmyicb6,1064539834289553408,2018-11-19 15:24:09,82960432,,0,0,[weather]
953,Alaska Natives face the demise of the Arctic ice pack #weather https://t.co/oulIikrQqs,1064479452002828288,2018-11-19 11:24:13,82960432,,0,0,[weather]
954,"Rising seas threaten Norfolk Naval Shipyard, raising fears of 'catastrophic damage' #weather https://t.co/xSimHuupF1",1064460562375950336,2018-11-19 10:09:09,82960432,,0,0,[weather]
955,Rain could hinder search for victims of California wildfire #weather https://t.co/SpRdBNT7Pi,1064445467990212608,2018-11-19 09:09:10,82960432,,0,0,[weather]
956,Where the weather could impact Thanksgiving travel plans #weather https://t.co/bfxRvzC07C,1064275578696556546,2018-11-18 21:54:05,82960432,,0,0,[weather]
957,"Bouts of snow, slick travel in store for northeastern US ahead of frigid Thanksgiving #weather https://t.co/YNLaU2YHh3",1064162326557863936,2018-11-18 14:24:04,82960432,,0,0,[weather]
958,Rain on the way as search for missing continues after Calif. wildfires #weather https://t.co/9RzABYl8tg,1064090619058900993,2018-11-18 09:39:08,82960432,,0,0,[weather]
959,Reed Timmer captures stunning rime ice forming #weather https://t.co/OeuQxIu22A,1064067980395331589,2018-11-18 08:09:10,82960432,,0,0,[weather]
960,Fire drove them from their homes. Now their tent city could flood. #weather https://t.co/JDCuQo3TAk,1064003786241261568,2018-11-18 03:54:05,82960432,,0,0,[weather]
961,"Death toll in Calif. fire grows to 76 with 1,276 still missing #weather https://t.co/qe42ObEtSV",1063996231360307200,2018-11-18 03:24:04,82960432,,0,0,[weather]
962,Snow to create swath of slippery travel across central US into Sunday #weather https://t.co/salOFKoNlJ,1063939621912928256,2018-11-17 23:39:07,82960432,,0,0,[weather]
963,"Teams search for 1,000 missing in California's deadliest wildfire #weather https://t.co/i4qp8fwPgz",1063882986385399808,2018-11-17 19:54:04,82960432,,1,0,[weather]
964,Much-needed rain to return to California around Thanksgiving #weather https://t.co/e7pmp0GYSG,1063864125099372544,2018-11-17 18:39:07,82960432,,0,0,[weather]
965,Smoke Days Are Now California's Snow Days #weather https://t.co/wvsJJXJ3td,1063833928656539649,2018-11-17 16:39:08,82960432,,0,0,[weather]
966,Smoke from California wildfires smothers parts of the state #weather https://t.co/vDvKTotVtZ,1063818828751073280,2018-11-17 15:39:08,82960432,,0,0,[weather]
967,Mid-November marks anniversary of 'Wrong Way' Lenny in the Atlantic #weather https://t.co/x4hZXRXWbF,1063803726236811267,2018-11-17 14:39:07,82960432,,0,0,[weather]
968,"Death toll in N. Calif. fire rises to 71; more than 1,000 missing #weather https://t.co/dfN1o3KO0k",1063781074763898880,2018-11-17 13:09:06,82960432,,0,0,[weather]
969,‘Not a Soul Taking Control’: How a Storm in the New York Area Upended the Night #weather https://t.co/xfkhnt5rh7,1063660281929203713,2018-11-17 05:09:07,82960432,,0,0,[weather]
970,"At least 2 more weeks needed to contain Camp Fire, but rain may help #weather https://t.co/RITRPAH7kx",1063558352574144512,2018-11-16 22:24:05,82960432,,0,0,[weather]
971,"N. California has worst air quality in world, thanks to wildfire smoke #weather https://t.co/NTXMuDadRz",1063547040569774080,2018-11-16 21:39:08,82960432,,0,1,[weather]
